EntregaID;Dia;Mes;Anio;NombreCliente;Direccion;NombreEmpleadoEntrega;PuestoEmpleadoEntrega;CiudadEntrega;NombreProducto;Descripción;Peso;TiempoEntrega;EstadoEntrega;CostoEnvio;PrecioProducto
466;Jueves;Octubre;;María Fernández;Dirección 1708;Empleado 1708;Puesto 1708;Mixco; Sobre grande; Sobre grande;1.55;69;Entregado;46.97;
667;Viernes;Febrero;2022;Manuel Villalobos;Dirección 1709;Empleado 1709;Puesto 1709;Amatitlán; Envío aéreo; Envío aéreo;4.05;80;Pendiente;9.76;31.9
975;Jueves;Mayo;2021;Manuel Castro;Dirección 1710;Empleado 1710;Puesto 1710;Escuintla; Caja de mercancía; Caja de mercancía;2.6;10;Pendiente;22.94;54.53
931;Lunes;Diciembre;2022;Francisco Navarro;Dirección 1711;Empleado 1711;Puesto 1711;Chiquimula; Envío frágil; Envío frágil;2.36;15;Entregado;21.51;92.38
962;Jueves;Marzo;2022;Carmen Ortega;Dirección 1712;Empleado 1712;Puesto 1712;Patzún; Envío de documentos; Envío de documentos;3.05;57;Devolución;43.87;
567;Domingo;Mayo;;Clara Bravo;Dirección 1713;Empleado 1713;Puesto 1713;San Pedro Ayampuc; Envío de alimentos perecederos; Envío de alimentos perecederos;9.94;19;Pendiente;46.03;75.37
401;Lunes;Mayo;2020;Roberto Valverde;Dirección 1714;Empleado 1714;Puesto 1714;Nebaj; Paquete de accesorios; Paquete de accesorios;1.66;33;Devolución;27.87;
820;Lunes;Abril;2023;Elena Aguilar;Dirección 1715;Empleado 1715;Puesto 1715;San Francisco El Alto; Envío de documentos; Envío de documentos;1.98;101;Pendiente;41.5;19.4
751;Sábado;Agosto;;Roberto Navarro;Dirección 1716;Empleado 1716;Puesto 1716;Santa Lucía Cotzumalguapa; Caja pequeña; Caja pequeña;8.36;99;En Bodega;28.85;
733;Domingo;Noviembre;2022;Eduardo Villalobos;Dirección 1717;Empleado 1717;Puesto 1717;San José Pinula; Sobre pequeño; Sobre pequeño;5.84;45;Devolución;26.15;44.12
769;Jueves;Julio;2021;Luis Zamora;Dirección 1718;Empleado 1718;Puesto 1718;San Pablo Jocopilas; Bulto pesado; Bulto pesado;9.29;54;Pendiente;14.81;19.78
668;Miércoles;Febrero;2020;José Núñez;Dirección 1719;Empleado 1719;Puesto 1719;La Gomera; Envío de productos frágiles; Envío de productos frágiles;0.8;104;Pendiente;28.48;
236;Lunes;Septiembre;2022;Alejandro Ríos;Dirección 1720;Empleado 1720;Puesto 1720;San Pedro Sacatepéquez; Paquete de libros; Paquete de libros;0.47;103;Entregado;9.66;42.97
805;Lunes;Febrero;2022;Juan Valverde;Dirección 1721;Empleado 1721;Puesto 1721;Antigua Guatemala; Caja mediana; Caja mediana;1.21;42;Pendiente;33.13;
86;Sábado;Junio;2022;David Ochoa;Dirección 1722;Empleado 1722;Puesto 1722;Barberena; Caja de herramientas; Caja de herramientas;2.83;12;Recolectado;48.65;
345;Martes;Agosto;2022;Lorena Rodríguez;Dirección 1723;Empleado 1723;Puesto 1723;Escuintla; Caja de tecnología; Caja de tecnología;9.57;24;Pendiente;23.2;
400;Miércoles;Junio;2020;Andrés Martínez;Dirección 1724;Empleado 1724;Puesto 1724;Huehuetenango; Envío de juguetes; Envío de juguetes;0.43;98;Entregado;22.04;51.91
67;Jueves;Diciembre;2020;Ana Torres;Dirección 1725;Empleado 1725;Puesto 1725;Jacaltenango; Envío marítimo; Envío marítimo;4.1;21;Entregado;34.82;
506;Viernes;Marzo;2020;Felipe Espinoza;Dirección 1726;Empleado 1726;Puesto 1726;San Pedro Sacatepéquez; Envío de productos médicos; Envío de productos médicos;1.36;41;En Bodega;16.27;36.48
914;Miércoles;Diciembre;2022;Andrés López;Dirección 1727;Empleado 1727;Puesto 1727;Jutiapa; Caja de muebles pequeños; Caja de muebles pequeños;2.73;32;Devolución;45.89;11.54
731;Martes;Octubre;2020;Marta Silva;Dirección 1728;Empleado 1728;Puesto 1728;San Pablo Jocopilas; Envío de material impreso; Envío de material impreso;2.22;37;Devolución;33.13;88.6
414;Domingo;Junio;2022;Elena Valverde;Dirección 1729;Empleado 1729;Puesto 1729;Jutiapa; Carga industrial; Carga industrial;2.98;51;Recolectado;39.89;45.78
341;Martes;Noviembre;2020;Isabel Sánchez;Dirección 1730;Empleado 1730;Puesto 1730;San Pedro Ayampuc; Envío frágil; Envío frágil;1.81;22;En Bodega;24.59;38.4
898;Sábado;Abril;2020;Clara Díaz;Dirección 1731;Empleado 1731;Puesto 1731;La Gomera; Envío aéreo; Envío aéreo;0.25;75;En Bodega;9.12;78.09
769;Jueves;Abril;2021;Manuel Jiménez;Dirección 1732;Empleado 1732;Puesto 1732;Petapa; Sobre pequeño; Sobre pequeño;0.24;86;Recolectado;6.68;42.63
703;Lunes;Mayo;2020;Carolina López;Dirección 1733;Empleado 1733;Puesto 1733;Santa Lucía Cotzumalguapa; Envío de equipos deportivos; Envío de equipos deportivos;8.7;60;Pendiente;36.67;43.05
635;Domingo;Septiembre;;Valeria Flores;Dirección 1734;Empleado 1734;Puesto 1734;San Pedro Sacatepéquez; Envío económico; Envío económico;4.36;56;Recolectado;49.54;67.44
957;Domingo;Septiembre;2020;Pedro Aguilar;Dirección 1735;Empleado 1735;Puesto 1735;Cobán; Carga consolidada; Carga consolidada;4.64;108;Pendiente;19.27;
577;Lunes;Febrero;2022;Sebastián Duarte;Dirección 1736;Empleado 1736;Puesto 1736;Barberena; Carga industrial; Carga industrial;8.27;112;Devolución;47.07;13.84
529;Lunes;Agosto;;Lucía Peralta;Dirección 1737;Empleado 1737;Puesto 1737;La Gomera; Bulto ligero; Bulto ligero;6.47;61;Recolectado;30.17;49.18
376;Lunes;Agosto;2023;María González;Dirección 1738;Empleado 1738;Puesto 1738;Asunción Mita; Carga industrial; Carga industrial;8.44;80;Recolectado;18.73;59.88
869;Martes;Junio;2021;José Mendoza;Dirección 1739;Empleado 1739;Puesto 1739;Patulul; Envío aéreo; Envío aéreo;9.86;108;Entregado;26.07;22.06
957;Martes;Junio;2022;Carlos González;Dirección 1740;Empleado 1740;Puesto 1740;Antigua Guatemala; Caja de regalo; Caja de regalo;0.88;90;En Bodega;9.21;49.99
413;Martes;Diciembre;;Javier Prieto;Dirección 1741;Empleado 1741;Puesto 1741;Jocotenango; Envío de equipos deportivos; Envío de equipos deportivos;4.28;92;Recolectado;37.92;76.24
177;Viernes;Diciembre;2022;Luis Paredes;Dirección 1742;Empleado 1742;Puesto 1742;Santa Cruz del Quiché; Envío nocturno; Envío nocturno;8.49;57;En Bodega;28.02;14.48
718;Viernes;Julio;;Raquel Fernández;Dirección 1743;Empleado 1743;Puesto 1743;San Pablo Jocopilas; Envío de documentos; Envío de documentos;7.25;29;Devolución;34.29;22.54
738;Sábado;Octubre;2022;Eduardo Duarte;Dirección 1744;Empleado 1744;Puesto 1744;Villa Canales; Sobre pequeño; Sobre pequeño;9.66;101;Recolectado;11.53;39.84
602;Viernes;Junio;2020;Marta López;Dirección 1745;Empleado 1745;Puesto 1745;San Marcos; Caja mediana; Caja mediana;2.36;85;En Bodega;17.13;93.87
751;Miércoles;Julio;2022;Pedro Vargas;Dirección 1746;Empleado 1746;Puesto 1746;Palín; Paquete de libros; Paquete de libros;6.62;117;Recolectado;24.97;89.32
441;Domingo;Marzo;;Manuel García;Dirección 1747;Empleado 1747;Puesto 1747;Patulul; Carga peligrosa; Carga peligrosa;5.31;66;En Bodega;11.55;
700;Lunes;Noviembre;2021;Gabriel Ríos;Dirección 1748;Empleado 1748;Puesto 1748;San Cristóbal Verapaz; Caja mediana; Caja mediana;0.88;16;Recolectado;36.6;21.41
611;Sábado;Abril;2020;María Duarte;Dirección 1749;Empleado 1749;Puesto 1749;Jalapa; Envío de productos de limpieza; Envío de productos de limpieza;1.27;65;En Bodega;12.69;8.59
538;Sábado;Julio;2023;David Aguilar;Dirección 1750;Empleado 1750;Puesto 1750;Escuintla; Envío internacional; Envío internacional;3.64;88;En Bodega;20.75;19.51
433;Domingo;Septiembre;2023;Sofía Vargas;Dirección 1751;Empleado 1751;Puesto 1751;Ciudad Vieja; Paquete de documentos legales; Paquete de documentos legales;3.6;30;Devolución;20.52;2.7
998;Sábado;Diciembre;;Marina Rodríguez;Dirección 1752;Empleado 1752;Puesto 1752;Palín; Envío frágil; Envío frágil;6.78;13;Entregado;46.82;94.97
918;Jueves;Mayo;2020;Marta Flores;Dirección 1753;Empleado 1753;Puesto 1753;Santa Lucía Cotzumalguapa; Paquete de documentos legales; Paquete de documentos legales;2.84;2;Devolución;41.02;
171;Jueves;Agosto;2020;Catalina Sánchez;Dirección 1754;Empleado 1754;Puesto 1754;Mixco; Paquete discreto; Paquete discreto;0.96;89;Pendiente;33.45;94.17
995;Sábado;Febrero;2023;Roberto Morales;Dirección 1755;Empleado 1755;Puesto 1755;Cantel; Carga consolidada; Carga consolidada;6.95;108;Entregado;45.03;
109;Lunes;Julio;2023;Ana Fernández;Dirección 1756;Empleado 1756;Puesto 1756;Puerto Barrios; Envío de artículos de belleza; Envío de artículos de belleza;5.51;45;Entregado;42.46;
94;Lunes;Noviembre;;Felipe Fernández;Dirección 1757;Empleado 1757;Puesto 1757;San Pedro Ayampuc; Envío a zona remota; Envío a zona remota;0.85;2;Pendiente;38.49;96.92
133;Sábado;Enero;2020;David Delgado;Dirección 1758;Empleado 1758;Puesto 1758;Chiquimula; Envío en fin de semana; Envío en fin de semana;7.58;82;Pendiente;36.63;60.72
582;Viernes;Enero;2023;Elena Sánchez;Dirección 1759;Empleado 1759;Puesto 1759;San Francisco El Alto; Carga peligrosa; Carga peligrosa;9.34;81;Entregado;19.08;72.89
170;Martes;Julio;;Elena Delgado;Dirección 1760;Empleado 1760;Puesto 1760;Coatepeque; Paquete con seguimiento; Paquete con seguimiento;3.4;45;En Bodega;41.91;
945;Miércoles;Febrero;2022;Carmen Silva;Dirección 1761;Empleado 1761;Puesto 1761;Jocotenango; Envío de productos de limpieza; Envío de productos de limpieza;7.76;51;Pendiente;12.82;
57;Sábado;Noviembre;2020;Roberto García;Dirección 1762;Empleado 1762;Puesto 1762;Patzún; Envío de equipos deportivos; Envío de equipos deportivos;3.62;29;Pendiente;42.63;
310;Miércoles;Febrero;2020;Marta Bravo;Dirección 1763;Empleado 1763;Puesto 1763;Jalapa; Envío de productos de limpieza; Envío de productos de limpieza;1.95;22;En Bodega;41.65;28.05
233;Jueves;Agosto;2020;Víctor Bravo;Dirección 1764;Empleado 1764;Puesto 1764;Chicacao; Paquete grande; Paquete grande;6.01;111;Pendiente;17.24;85.62
364;Miércoles;Julio;2020;Sofía Espinoza;Dirección 1765;Empleado 1765;Puesto 1765;Ciudad Vieja; Carga industrial; Carga industrial;6.3;9;Devolución;26.77;25.56
756;Sábado;Abril;2022;Valeria Peralta;Dirección 1766;Empleado 1766;Puesto 1766;Petapa; Caja de mercancía; Caja de mercancía;8.15;48;En Bodega;30.08;81.25
808;Domingo;Junio;2023;Daniel Torres;Dirección 1767;Empleado 1767;Puesto 1767;Sumpango; Envío de alimentos perecederos; Envío de alimentos perecederos;9.25;45;Entregado;16.33;87.66
887;Lunes;Mayo;;Felipe Navarro;Dirección 1768;Empleado 1768;Puesto 1768;Villa Nueva; Paquete con seguimiento; Paquete con seguimiento;4.27;1;Pendiente;15.12;89.76
669;Miércoles;Octubre;2022;Carlos Prieto;Dirección 1769;Empleado 1769;Puesto 1769;San Juan Sacatepéquez; Envío de productos de limpieza; Envío de productos de limpieza;3.35;22;Devolución;39.8;31.92
86;Sábado;Marzo;2021;Marina Araya;Dirección 1770;Empleado 1770;Puesto 1770;Nahualá; Envío frágil; Envío frágil;4.22;95;Pendiente;9.54;78.6
55;Viernes;Junio;2023;Javier Espinoza;Dirección 1771;Empleado 1771;Puesto 1771;Sumpango; Envío ecológico; Envío ecológico;9.04;88;Recolectado;23.3;27.89
436;Lunes;Octubre;2021;Pedro Torres;Dirección 1772;Empleado 1772;Puesto 1772;Chiquimula; Envío marítimo; Envío marítimo;3.46;98;En Bodega;9.96;63.01
904;Sábado;Diciembre;2020;Carolina Vargas;Dirección 1773;Empleado 1773;Puesto 1773;San Marcos; Envío de artículos de belleza; Envío de artículos de belleza;7.87;34;Recolectado;30;27.54
82;Miércoles;Octubre;2022;Catalina Duarte;Dirección 1774;Empleado 1774;Puesto 1774;Asunción Mita; Caja de muebles pequeños; Caja de muebles pequeños;7.54;24;Recolectado;31.73;4.44
706;Viernes;Abril;2021;María García;Dirección 1775;Empleado 1775;Puesto 1775;Amatitlán; Caja mediana; Caja mediana;6.1;35;Recolectado;46.26;57.07
331;Viernes;Diciembre;2023;Laura Moreno;Dirección 1776;Empleado 1776;Puesto 1776;Jacaltenango; Envío de productos frágiles; Envío de productos frágiles;8.33;82;Pendiente;48.68;58.02
739;Lunes;Mayo;2020;Carmen Paredes;Dirección 1777;Empleado 1777;Puesto 1777;San Cristóbal Verapaz; Envío marítimo; Envío marítimo;5.63;82;Entregado;29.67;
453;Miércoles;Junio;2021;Víctor Silva;Dirección 1778;Empleado 1778;Puesto 1778;San Francisco El Alto; Caja de tecnología; Caja de tecnología;7.74;105;En Bodega;7.29;18.77
712;Jueves;Abril;2022;Marina Araya;Dirección 1779;Empleado 1779;Puesto 1779;Quetzaltenango; Envío de productos frágiles; Envío de productos frágiles;3.52;39;Entregado;8.05;65.09
274;Martes;Marzo;2021;Marina Navarro;Dirección 1780;Empleado 1780;Puesto 1780;Villa Nueva; Caja pequeña; Caja pequeña;2.66;34;Devolución;5.39;47.42
573;Viernes;Noviembre;;Joaquín Rojas;Dirección 1781;Empleado 1781;Puesto 1781;San Francisco El Alto; Sobre grande; Sobre grande;4.32;83;Recolectado;23.2;49.8
38;Domingo;Febrero;2023;Javier Cordero;Dirección 1782;Empleado 1782;Puesto 1782;Puerto Barrios; Caja de tecnología; Caja de tecnología;2.08;2;Recolectado;46.99;
951;Domingo;Julio;;Elena Montes;Dirección 1783;Empleado 1783;Puesto 1783;Nahualá; Caja de mercancía; Caja de mercancía;2.14;13;Devolución;34.98;21.5
875;Sábado;Junio;2020;Juan Vargas;Dirección 1784;Empleado 1784;Puesto 1784;Patulul; Envío de equipos deportivos; Envío de equipos deportivos;9.19;105;Pendiente;37.97;22.73
543;Viernes;Mayo;2021;Valeria López;Dirección 1785;Empleado 1785;Puesto 1785;Cobán; Envío urgente; Envío urgente;9.64;114;Recolectado;32.23;3.68
321;Domingo;Diciembre;;José Vargas;Dirección 1786;Empleado 1786;Puesto 1786;Jacaltenango; Envío de productos médicos; Envío de productos médicos;4.02;76;Entregado;31.88;43.12
402;Martes;Septiembre;2023;Ricardo Aguilar;Dirección 1787;Empleado 1787;Puesto 1787;San Pablo Jocopilas; Carga industrial; Carga industrial;1.1;82;En Bodega;45.65;91.52
35;Miércoles;Mayo;2022;Óscar Prieto;Dirección 1788;Empleado 1788;Puesto 1788;San Juan Sacatepéquez; Paquete pequeño; Paquete pequeño;5.37;23;En Bodega;26.9;
58;Miércoles;Enero;;Óscar Torres;Dirección 1789;Empleado 1789;Puesto 1789;Quetzaltenango; Envío económico; Envío económico;4.98;60;Recolectado;41.88;59.72
741;Miércoles;Junio;2020;Miguel Flores;Dirección 1790;Empleado 1790;Puesto 1790;Antigua Guatemala; Envío de muestras; Envío de muestras;2.42;98;Devolución;6.58;52.59
954;Viernes;Septiembre;2021;Juan Montes;Dirección 1791;Empleado 1791;Puesto 1791;Jacaltenango; Envío express; Envío express;7.44;35;En Bodega;21.6;34.75
859;Miércoles;Enero;;Carolina Moreno;Dirección 1792;Empleado 1792;Puesto 1792;Ciudad Vieja; Caja con rastreo GPS; Caja con rastreo GPS;7.28;7;En Bodega;38.37;56.07
400;Viernes;Abril;2023;Felipe Villalobos;Dirección 1793;Empleado 1793;Puesto 1793;Santa Cruz del Quiché; Envío de artículos personales; Envío de artículos personales;5.36;69;En Bodega;33.07;37
175;Domingo;Julio;2023;Valeria Fernández;Dirección 1794;Empleado 1794;Puesto 1794;Jalapa; Paquete con seguimiento; Paquete con seguimiento;7.98;43;Recolectado;35.34;49.73
167;Viernes;Abril;2020;Felipe Sánchez;Dirección 1795;Empleado 1795;Puesto 1795;San Cristóbal Verapaz; Envío de productos de limpieza; Envío de productos de limpieza;3.61;70;Devolución;8.29;23.93
449;Martes;Diciembre;2023;María Castro;Dirección 1796;Empleado 1796;Puesto 1796;Huehuetenango; Paquete de accesorios; Paquete de accesorios;7.9;23;En Bodega;16.98;49.21
878;Jueves;Agosto;2022;Clara Rojas;Dirección 1797;Empleado 1797;Puesto 1797;Sumpango; Envío en fin de semana; Envío en fin de semana;7.85;56;En Bodega;37.07;80.32
442;Viernes;Abril;;Natalia Ruiz;Dirección 1798;Empleado 1798;Puesto 1798;Cantel; Paquete con seguro; Paquete con seguro;8.81;87;Pendiente;36.28;
841;Domingo;Noviembre;;Felipe Sánchez;Dirección 1799;Empleado 1799;Puesto 1799;San Marcos; Paquete certificado; Paquete certificado;3.3;92;En Bodega;33.69;71.48
773;Viernes;Noviembre;2023;Marcela Mendoza;Dirección 1800;Empleado 1800;Puesto 1800;Jutiapa; Caja pequeña; Caja pequeña;6.33;39;Devolución;31.85;26.55
229;Martes;Junio;2021;Eduardo Peralta;Dirección 1801;Empleado 1801;Puesto 1801;Villa Canales; Paquete mediano; Paquete mediano;6.86;114;Devolución;10.83;40.46
346;Martes;Septiembre;;Felipe Jiménez;Dirección 1802;Empleado 1802;Puesto 1802;Quetzaltenango; Carga consolidada; Carga consolidada;7.81;80;En Bodega;23.56;42.45
695;Sábado;Abril;2020;Daniel Silva;Dirección 1803;Empleado 1803;Puesto 1803;Sanarate; Paquete pequeño; Paquete pequeño;8.16;16;Pendiente;7.79;81.78
532;Miércoles;Noviembre;2023;Sofía Reyes;Dirección 1804;Empleado 1804;Puesto 1804;Ciudad Vieja; Paquete con seguro; Paquete con seguro;7.13;30;Entregado;39.09;71.31
959;Martes;Enero;;Alejandro Delgado;Dirección 1805;Empleado 1805;Puesto 1805;Cantel; Carga voluminosa; Carga voluminosa;3.79;47;En Bodega;37.91;84.66
676;Sábado;Enero;2020;Marcela Núñez;Dirección 1806;Empleado 1806;Puesto 1806;Patulul; Envío en fin de semana; Envío en fin de semana;8.58;120;En Bodega;11.91;47.16
506;Lunes;Julio;2023;Marcela Morales;Dirección 1807;Empleado 1807;Puesto 1807;Ciudad Vieja; Caja mediana; Caja mediana;5.17;91;Devolución;40.48;48.57
659;Viernes;Julio;2022;Antonia González;Dirección 1808;Empleado 1808;Puesto 1808;Chimaltenango; Envío de alimentos perecederos; Envío de alimentos perecederos;6.78;106;Devolución;48.52;74.71
987;Sábado;Agosto;2021;Rosa Ruiz;Dirección 1809;Empleado 1809;Puesto 1809;Villa Nueva; Paquete de productos químicos; Paquete de productos químicos;7.9;107;Pendiente;15.68;61.92
841;Lunes;Diciembre;2023;Marta Gómez;Dirección 1810;Empleado 1810;Puesto 1810;San Juan Sacatepéquez; Envío de artículos personales; Envío de artículos personales;1.21;106;En Bodega;13.03;97.39
806;Viernes;Agosto;2021;Valeria Aguilar;Dirección 1811;Empleado 1811;Puesto 1811;San José Pinula; Envío de productos frágiles; Envío de productos frágiles;1.78;1;Pendiente;18.54;62.62
954;Viernes;Julio;2022;Francisco Silva;Dirección 1812;Empleado 1812;Puesto 1812;Patulul; Sobre grande; Sobre grande;3.7;27;Pendiente;36.23;26.36
96;Jueves;Junio;;Marcela Paredes;Dirección 1813;Empleado 1813;Puesto 1813;Ostuncalco; Envío de muestras; Envío de muestras;7.29;29;En Bodega;10.78;
124;Martes;Mayo;2021;Carmen García;Dirección 1814;Empleado 1814;Puesto 1814;San Juan Sacatepéquez; Envío express; Envío express;1.9;20;Recolectado;33.9;52.35
752;Jueves;Marzo;;Daniel Espinoza;Dirección 1815;Empleado 1815;Puesto 1815;Asunción Mita; Paquete de accesorios; Paquete de accesorios;6.71;25;En Bodega;28.53;93.85
526;Sábado;Enero;2022;Rosa Sánchez;Dirección 1816;Empleado 1816;Puesto 1816;Palín; Caja de tecnología; Caja de tecnología;5.83;107;Recolectado;29.42;17
857;Domingo;Septiembre;2020;Andrés González;Dirección 1817;Empleado 1817;Puesto 1817;Amatitlán; Envío a sucursal; Envío a sucursal;2.3;17;Entregado;13.54;89
487;Domingo;Julio;2021;Natalia Quirós;Dirección 1818;Empleado 1818;Puesto 1818;Barberena; Caja de herramientas; Caja de herramientas;9.98;96;Entregado;43.3;
16;Sábado;Agosto;2023;Miguel Mendoza;Dirección 1819;Empleado 1819;Puesto 1819;Escuintla; Envío económico; Envío económico;7.15;101;En Bodega;38.85;31.91
922;Martes;Septiembre;;Laura Moreno;Dirección 1820;Empleado 1820;Puesto 1820;San Benito; Paquete pequeño; Paquete pequeño;4.02;56;En Bodega;41.71;42.98
214;Jueves;Julio;2020;Carolina Prieto;Dirección 1821;Empleado 1821;Puesto 1821;Totonicapán; Envío frágil; Envío frágil;0.74;9;Devolución;13.2;71.01
513;Domingo;Agosto;2020;Eduardo Ochoa;Dirección 1822;Empleado 1822;Puesto 1822;Escuintla; Envío de productos médicos; Envío de productos médicos;5.66;65;Pendiente;22.04;90
660;Sábado;Noviembre;2020;Catalina Ochoa;Dirección 1823;Empleado 1823;Puesto 1823;Nebaj; Paquete pequeño; Paquete pequeño;1.98;5;Entregado;39.04;
676;Viernes;Enero;2020;Isabel Rodríguez;Dirección 1824;Empleado 1824;Puesto 1824;San Pablo Jocopilas; Envío de productos médicos; Envío de productos médicos;3.48;24;En Bodega;45.79;52.11
687;Miércoles;Octubre;2023;Eduardo Araya;Dirección 1825;Empleado 1825;Puesto 1825;Retalhuleu; Caja pequeña; Caja pequeña;5.38;45;En Bodega;48.79;22.76
771;Miércoles;Junio;2022;Javier González;Dirección 1826;Empleado 1826;Puesto 1826;Santa Cruz del Quiché; Envío económico; Envío económico;1.8;18;Devolución;49.06;85.2
832;Sábado;Diciembre;2022;Carlos Vargas;Dirección 1827;Empleado 1827;Puesto 1827;Petapa; Envío urgente; Envío urgente;4.93;79;Recolectado;48.1;22.41
